movieID,Title,Year,Director,Actors,Rating,Runtime (Mins),Censor Rating,Genre,Sub_Genre,Streaming
1310,Easy Rider,1969,Dennis Hopper,"Peter Fonda, Dennis Hopper, Jack Nicholson, Antonio Mendoza",7.3,95,A,Adventure, Drama,"Netflix, Vudu"
1311,Eat Pray Love,2010,Ryan Murphy,"Julia Roberts, Javier Bardem, Richard Jenkins, Viola Davis",5.8,133,UA,Biography," Drama,  Romance","Hulu, Amazon"
1312,Ed Wood,1994,Tim Burton,"Johnny Depp, Martin Landau, Sarah Jessica Parker, Patricia Arquette",7.8,127,U,Biography," Comedy,  Drama","Hulu, Amazon"
1313,Eddie the Eagle,2015,Dexter Fletcher,"Taron Egerton, Hugh Jackman, Tom Costello, Jo Hartley",7.3,106,UA,Adventure," Biography,  Comedy",Hulu
1314,Edge of Darkness,2010,Martin Campbell,"Mel Gibson, Ray Winstone, Danny Huston, Bojana Novakovic",6.6,117,R,Action," Drama,  Thriller","Netflix, Hulu"
1315,Edge of Tomorrow,2014,Doug Liman,"Tom Cruise, Emily Blunt, Bill Paxton, Brendan Gleeson",7.9,113,UA,Action," Adventure,  Sci-Fi",Hulu
1316,Edtv,1999,Ron Howard,"Matthew McConaughey, Jenna Elfman, Geoffrey Blake, Gail Boggs",6.1,122,A,Comedy, Drama,"Netflix, Amazon"
1317,Edward Scissorhands,1990,Tim Burton,"Johnny Depp, Winona Ryder, Dianne Wiest, Anthony Michael Hall",7.9,105,U,Drama," Fantasy,  Romance",None
1318,Efter brylluppet,2006,Susanne Bier,"Mads Mikkelsen, Sidse Babett Knudsen, Rolf LassgÃ¥rd, Neeral Mulchandani",7.7,120,R,Drama,Drama,"Netflix, Amazon"
1319,Eight Below,2006,Frank Marshall,"Paul Walker, Jason Biggs, Bruce Greenwood, Moon Bloodgood",7.3,120,U,Adventure," Drama,  Family","Netflix, Amazon"
1320,Eight Legged Freaks,2002,Ellory Elkayem,"David Arquette, Kari Wuhrer, Scott Terra, Scarlett Johansson",5.5,99,UA,Action," Adventure,  Comedy","Amazon, Netflix, Hulu, Vudu"
1321,Eighth Grade,2018,Bo Burnham,"Elsie Fisher, Josh Hamilton, Emily Robinson, Jake Ryan",7.4,93,R,Comedy, Drama,"Netflix, Vudu"
1322,Ek Tha Tiger,2012,Kabir Khan,"Salman Khan, Katrina Kaif, Girish Karnad, Roshan Seth",5.5,132,UA,Action," Adventure,  Romance","Hulu, Amazon"
1323,El Ã¡ngel exterminador,1962,Luis BuÃ±uel,"Silvia Pinal, Jacqueline Andere, Enrique Rambal, JosÃ© Baviera",8,95,Not Rated,Drama, Fantasy,"Netflix, Vudu"
1324,El bar,2017,Ãlex de la Iglesia,"Blanca SuÃ¡rez, Mario Casas, Carmen Machi, Secun de la Rosa",6.3,102,18,Adventure," Comedy,  Horror","Hulu, Amazon"
1325,El Camino: A Breaking Bad Movie,2019,Vince Gilligan,"Aaron Paul, Jonathan Banks, Matt Jones, Charles Baker",7.3,122,16,Action," Crime,  Drama",Hulu
1326,El cuerpo,2012,Oriol Paulo,"Jose Coronado, Hugo Silva, BelÃ©n Rueda, Aura Garrido",7.6,112,Not Rated,Action," Crime,  Drama",Hulu
1327,El Dorado,1966,Howard Hawks,"John Wayne, Robert Mitchum, James Caan, Charlene Holt",7.5,126,Not Rated,Drama," Romance,  Western","Hulu, Amazon"
1328,El espinazo del diablo,2001,Guillermo del Toro,"Marisa Paredes, Eduardo Noriega, Federico Luppi, Fernando Tielve",7.4,106,UA,Drama," Horror,  Thriller",Hulu
1329,El mariachi,1992,Robert Rodriguez,"Carlos Gallardo, Consuelo GÃ³mez, Jaime de Hoyos, Peter Marquardt",6.8,81,R,Action," Crime,  Thriller","Netflix, Hulu"
1330,El orfanato,2007,J.A. Bayona,"BelÃ©n Rueda, Fernando Cayo, Roger PrÃ­ncep, Mabel Rivera",7.4,105,R,Drama," Horror,  Mystery",None
1331,El secreto de sus ojos,2009,Juan JosÃ© Campanella,"Ricardo DarÃ­n, Soledad Villamil, Pablo Rago, Carla Quevedo",8.2,129,R,Drama," Mystery,  Romance","Hulu, Amazon"
1332,El Topo,1970,Alejandro Jodorowsky,"Alejandro Jodorowsky, Brontis Jodorowsky, JosÃ© Legarreta, Alfonso Arau",7.2,125,A,Drama, Western,"Hulu, Amazon"
1333,Election,1999,Alexander Payne,"Matthew Broderick, Reese Witherspoon, Chris Klein, Jessica Campbell",7.3,103,UA,Comedy, Romance,None
1334,Elektra,2005,Rob Bowman,"Jennifer Garner, Goran Visnjic, Will Yun Lee, Kirsten Zien",4.7,97,UA,Action," Adventure,  Crime","Amazon, Netflix, Hulu, Vudu"
1335,Elephant,2003,Gus Van Sant,"Elias McConnell, Alex Frost, Eric Deulen, John Robinson",7.1,81,R,Crime," Drama,  Thriller",Vudu
1336,Elf,2003,Jon Favreau,"Will Ferrell, James Caan, Bob Newhart, Zooey Deschanel",7,97,U,Adventure," Comedy,  Family","Amazon, Netflix, Hulu, Vudu"
1337,Eli,2019,CiarÃ¡n Foy,"Charlie Shotwell, Kelly Reilly, Max Martini, Lili Taylor",5.8,98,R,Drama," Horror,  Mystery","Amazon, Netflix, Hulu, Vudu"
1338,Eliza Graves,2014,Brad Anderson,"Kate Beckinsale, Jim Sturgess, David Thewlis, Brendan Gleeson",6.8,112,PG-13,Drama," Horror,  Mystery",Netflix
1339,Elizabeth,1998,Shekhar Kapur,"Cate Blanchett, Liz Giles, Rod Culbertson, Paul Fox",7.4,124,R,Biography," Drama,  History","Hulu, Amazon"
1340,Elizabeth: The Golden Age,2007,Shekhar Kapur,"Cate Blanchett, Clive Owen, Geoffrey Rush, Jordi MollÃ ",6.8,114,PG-13,Biography," Drama,  History",Netflix
1341,Elizabethtown,2005,Cameron Crowe,"Orlando Bloom, Kirsten Dunst, Susan Sarandon, Alec Baldwin",6.3,123,PG-13,Comedy," Drama,  Romance","Netflix, Amazon"
1342,Elk*rtuk,2021,Keith English,"Vivianne BÃ¡novits, AndrÃ¡s MÃ³zes, Barna Bokor, Gabriella GubÃ¡s",1.5,125,Not Rated,Action," Crime,  Drama","Hulu, Amazon"
1343,Ella Enchanted,2004,Tommy O'Haver,"Anne Hathaway, Hugh Dancy, Cary Elwes, Joanna Lumley",6.3,96,U,Comedy," Family,  Fantasy","Amazon, Netflix, Hulu, Vudu"
1344,Elle,2016,Paul Verhoeven,"Isabelle Huppert, Laurent Lafitte, Anne Consigny, Charles Berling",7.1,130,18,Crime," Drama,  Thriller","Amazon, Netflix, Hulu"
1345,Elvis,2022,Baz Luhrmann,"Tom Hanks, Austin Butler, Olivia DeJonge, Helen Thomson",7.4,159,UA,Biography," Drama,  Music",Youtube
1346,Elysium,2013,Neill Blomkamp,"Matt Damon, Jodie Foster, Sharlto Copley, Alice Braga",6.6,109,A,Action," Drama,  Sci-Fi","Netflix, Hulu"
1347,Elysium,2013,Neill Blomkamp,"Matt Damon, Jodie Foster, Sharlto Copley, Alice Braga",6.6,109,A,Action," Drama,  Sci-Fi",Hulu
1348,Emma,1996,Douglas McGrath,"Gwyneth Paltrow, James Cosmo, Greta Scacchi, Alan Cumming",6.6,120,PG,Comedy," Drama,  Romance","Netflix, Amazon"
1349,Emma.,2020,Autumn de Wilde,"Anya Taylor-Joy, Johnny Flynn, Mia Goth, Josh O'Connor",6.7,124,UA 13+,Comedy," Drama,  Romance","Hulu, Amazon"
1350,Empire of the Sun,1987,Steven Spielberg,"Christian Bale, John Malkovich, Miranda Richardson, Nigel Havers",7.7,153,U,Drama," History,  War",Youtube
1351,Empire Records,1995,Allan Moyle,"Anthony LaPaglia, Debi Mazar, Maxwell Caulfield, Rory Cochrane",6.7,90,UA,Comedy," Drama,  Music",Amazon
1352,Employee of the Month,2006,Greg Coolidge,"Jessica Simpson, Dane Cook, Dax Shepard, Andy Dick",5.5,103,PG-13,Comedy, Romance,None
1353,En kongelig affÃ¦re,2012,Nikolaj Arcel,"Alicia Vikander, Mads Mikkelsen, Mikkel Boe FÃ¸lsgaard, Trine Dyrholm",7.5,137,R,Biography," Drama,  History","Hulu, Amazon"
1354,En man som heter Ove,2015,Hannes Holm,"Rolf LassgÃ¥rd, Bahar Pars, Filip Berg, Ida Engvoll",7.7,116,PG-13,Comedy," Drama,  Romance",Netflix
1355,Encanto,2021,"Directors:Jared Bush, Byron Howard, Charise Castro Smith","Stephanie Beatriz, MarÃ­a Cecilia Botero, John Leguizamo, Mauro Castillo",7.2,102,U,Animation," Comedy,  Family",None
1356,Enchanted,2007,Kevin Lima,"Amy Adams, Susan Sarandon, James Marsden, Patrick Dempsey",7.1,107,U,Animation," Adventure,  Comedy",Hulu
1357,Encino Man,1992,Les Mayfield,"Sean Astin, Brendan Fraser, Pauly Shore, Megan Ward",5.8,88,U,Comedy,Comedy,"Vudu, Netflix"
1358,End of Days,1999,Peter Hyams,"Arnold Schwarzenegger, Gabriel Byrne, Robin Tunney, Kevin Pollak",5.8,122,R,Action," Fantasy,  Horror","Netflix, Amazon"
1359,End of Watch,2012,David Ayer,"Jake Gyllenhaal, Michael PeÃ±a, Anna Kendrick, America Ferrera",7.6,109,A,Action," Adventure,  Crime",Hulu
1360,Ender's Game,2013,Gavin Hood,"Harrison Ford, Asa Butterfield, Hailee Steinfeld, Abigail Breslin",6.6,114,UA,Action," Adventure,  Sci-Fi","Netflix, Hulu"
1361,Endless Love,2014,Shana Feste,"Gabriella Wilde, Alex Pettyfer, Bruce Greenwood, Robert Patrick",6.2,104,13,Drama, Romance,None
1362,Enemy,2013,Denis Villeneuve,"Jake Gyllenhaal, MÃ©lanie Laurent, Sarah Gadon, Isabella Rossellini",6.9,91,15+,Drama," Mystery,  Thriller","Amazon, Netflix"
1363,Enemy at the Gates,2001,Jean-Jacques Annaud,"Jude Law, Ed Harris, Joseph Fiennes, Rachel Weisz",7.6,131,A,Action," Drama,  War",Hulu
1364,Enemy Mine,1985,Wolfgang Petersen,"Dennis Quaid, Louis Gossett Jr., Brion James, Richard Marcus",6.8,108,U,Action," Adventure,  Drama","Netflix, Hulu"
1365,Enemy of the State,1998,Tony Scott,"Will Smith, Gene Hackman, Jon Voight, Lisa Bonet",7.3,132,A,Action, Thriller,Hulu
1366,Enes Batur Hayal mi GerÃ§ek mi?,2018,Kamil Cetin,"Enes Batur, Bilal Hanci, Atakan Ã–zyurt, Fatih Yasin",2,110,Not Rated,Comedy,Comedy,Hulu
1367,English Vinglish,2012,Gauri Shinde,"Sridevi, Adil Hussain, Mehdi Nebbou, Priya Anand",7.8,134,U,Comedy," Drama,  Family","Hulu, Amazon"
1368,Enola Holmes,2020,Harry Bradbeer,"Millie Bobby Brown, Henry Cavill, Sam Claflin, Helena Bonham Carter",6.6,123,13,Action," Adventure,  Crime","Netflix, Hulu"
1369,Enough,2002,Michael Apted,"Jennifer Lopez, Billy Campbell, Tessa Allen, Juliette Lewis",5.7,115,PG-13,Crime," Drama,  Thriller",Netflix
1370,Enough Said,2013,Nicole Holofcener,"Julia Louis-Dreyfus, James Gandolfini, Catherine Keener, Toni Collette",7,93,PG-13,Comedy," Drama,  Romance","Netflix, Vudu"
1371,Enter the Dragon,1973,Robert Clouse,"Bruce Lee, John Saxon, Jim Kelly, Ahna Capri",7.6,102,A,Action," Crime,  Drama",Hulu
1372,Enter the Void,2009,Gaspar NoÃ©,"Nathaniel Brown, Paz de la Huerta, Cyril Roy, Olly Alexander",7.2,161,A,Drama, Fantasy,Youtube
1373,Enthiran,2010,S. Shankar,"Rajinikanth, Aishwarya Rai Bachchan, Danny Denzongpa, Santhanam",7.1,155,U,Action," Sci-Fi,  Thriller",Hulu
1374,Entourage,2015,Doug Ellin,"Adrian Grenier, Kevin Connolly, Jerry Ferrara, Kevin Dillon",6.5,104,R,Comedy, Drama,None
1375,Entrapment,1999,Jon Amiel,"Sean Connery, Catherine Zeta-Jones, Ving Rhames, Will Patton",6.3,113,U,Action," Crime,  Romance","Netflix, Hulu"
1376,Entre les murs,2008,Laurent Cantet,"FranÃ§ois BÃ©gaudeau, Agame Malembo-Emene, AngÃ©lica Sancio, Arthur Fogel",7.5,128,PG-13,Drama,Drama,"Hulu, Amazon"
1377,Envy,2004,Barry Levinson,"Ben Stiller, Jack Black, Rachel Weisz, Amy Poehler",4.8,99,U,Comedy,Comedy,"Amazon, Netflix, Hulu, Vudu"
1378,Epic,2013,Chris Wedge,"Amanda Seyfried, Josh Hutcherson, BeyoncÃ©, Colin Farrell",6.6,102,U,Animation," Action,  Adventure","Netflix, Hulu"
1379,Epic Movie,2007,"Directors:Jason Friedberg, Aaron Seltzer","Kal Penn, Jennifer Coolidge, Fred Willard, Adam Campbell",2.4,86,U,Adventure," Comedy,  Fantasy",Vudu
1380,Equals,2015,Drake Doremus,"Nicholas Hoult, Kristen Stewart, Vernetta Lopez, Scott Lawrence",6,101,PG-13,Drama," Romance,  Sci-Fi",None
1381,Equilibrium,2002,Kurt Wimmer,"Christian Bale, Sean Bean, Emily Watson, Taye Diggs",7.3,107,UA,Action," Drama,  Sci-Fi",Hulu
1382,Er ist wieder da,2015,David Wnendt,"Oliver Masucci, Thomas M. KÃ¶ppl, Marc-Marvin Israel, David Gebigke",7,116,Not Rated,Comedy," Drama,  Fantasy",Netflix
1383,Erased,2012,Philipp StÃ¶lzl,"Aaron Eckhart, Nick Alachiotis, Liana Liberato, Olga Kurylenko",6,100,R,Action, Thriller,"Netflix, Hulu"
1384,Eraser,1996,Chuck Russell,"Arnold Schwarzenegger, Vanessa Williams, James Caan, James Coburn",6.2,115,A,Action," Crime,  Thriller","Netflix, Hulu"
1385,Erin Brockovich,2000,Steven Soderbergh,"Julia Roberts, Albert Finney, David Brisbin, Dawn Didawick",7.4,131,A,Biography, Drama,"Hulu, Amazon"
1386,Escape from Alcatraz,1979,Don Siegel,"Clint Eastwood, Patrick McGoohan, Roberts Blossom, Jack Thibeau",7.6,112,U,Action," Biography,  Crime",Hulu
1387,Escape from L.A.,1996,John Carpenter,"Kurt Russell, Steve Buscemi, Stacy Keach, A.J. Langer",5.7,101,A,Action," Adventure,  Sci-Fi",None
1388,Escape from New York,1981,John Carpenter,"Kurt Russell, Lee Van Cleef, Ernest Borgnine, Donald Pleasence",7.1,99,UA,Action," Adventure,  Sci-Fi","Netflix, Hulu"
1389,Escape from Planet Earth,2012,Cal Brunker,"Brendan Fraser, Sarah Jessica Parker, Jessica Alba, Rob Corddry",5.8,89,PG,Animation," Adventure,  Comedy","Vudu, Netflix"
1390,Escape from Pretoria,2020,Francis Annan,"Daniel Radcliffe, Daniel Webber, Ian Hart, Mark Leonard Winter",6.8,106,PG-13,Biography," Crime,  Mystery",Hulu
1391,Escape from the Planet of the Apes,1971,Don Taylor,"Roddy McDowall, Kim Hunter, Bradford Dillman, Natalie Trundy",6.3,98,U,Action, Sci-Fi,"Netflix, Hulu"
1392,Escape Plan,2013,Mikael HÃ¥fstrÃ¶m,"Sylvester Stallone, Arnold Schwarzenegger, 50 Cent, Vincent D'Onofrio",6.7,115,A,Action, Thriller,"Netflix, Hulu"
1393,Escape Plan 2: Hades,2018,Steven C. Miller,"Sylvester Stallone, Dave Bautista, Xiaoming Huang, Jesse Metcalfe",3.8,96,A,Action," Crime,  Mystery","Amazon, Netflix, Hulu, Vudu"
1394,Escape Room,2019,Adam Robitel,"Taylor Russell, Logan Miller, Jay Ellis, Tyler Labine",6.4,99,A,Action," Adventure,  Horror","Netflix, Hulu"
1395,Escape Room: Tournament of Champions,2021,Adam Robitel,"Taylor Russell, Logan Miller, Deborah Ann Woll, Thomas Cocquerel",5.7,88,Not Rated,Action," Adventure,  Horror","Vudu, Netflix"
1396,Eskiya,1996,Yavuz Turgul,"Sener Sen, Ugur YÃ¼cel, Sermin HÃ¼rmeriÃ§, Yesim Salkim",8.1,128,Not Rated,Crime," Drama,  Thriller","Hulu, Amazon"
1397,Eternal Sunshine of the Spotless Mind,2004,Michel Gondry,"Jim Carrey, Kate Winslet, Tom Wilkinson, Gerry Robert Byrne",8.3,108,UA,Drama," Romance,  Sci-Fi",Hulu
1398,Eternals,2021,ChloÃ© Zhao,"Gemma Chan, Richard Madden, Angelina Jolie, Salma Hayek",6.3,156,UA,Action," Adventure,  Fantasy","Netflix, Hulu"
1399,Europa Report,2013,SebastiÃ¡n Cordero,"Sharlto Copley, Michael Nyqvist, Christian Camargo, Embeth Davidtz",6.4,97,PG-13,Adventure," Drama,  Mystery","Amazon, Netflix, Hulu, Vudu"
1400,EuroTrip,2004,"Directors:Jeff Schaffer, Alec Berg, David Mandel","Scott Mechlowicz, Jacob Pitts, Michelle Trachtenberg, Travis Wester",6.6,92,18,Comedy,Comedy,"Hulu, Amazon"
1401,Eurovision Song Contest: The Story of Fire Saga,2020,David Dobkin,"Will Ferrell, Rachel McAdams, Dan Stevens, Mikael Persbrandt",6.5,123,PG-13,Comedy, Musical,"Netflix, Amazon"
1402,Evan Almighty,2007,Tom Shadyac,"Steve Carell, Morgan Freeman, Lauren Graham, Johnny Simmons",5.4,96,U,Comedy," Family,  Fantasy","Amazon, Netflix, Hulu, Vudu"
1403,Ever After,1998,Andy Tennant,"Drew Barrymore, Anjelica Huston, Dougray Scott, Patrick Godfrey",7,121,U,Comedy," Drama,  Romance","Netflix, Amazon"
1404,Everest,2015,Baltasar KormÃ¡kur,"Jason Clarke, Ang Phula Sherpa, Thomas M. Wright, Martin Henderson",7.1,121,UA,Action," Adventure,  Biography",Hulu
1405,Every Which Way but Loose,1978,James Fargo,"Clint Eastwood, Sondra Locke, Geoffrey Lewis, Beverly D'Angelo",6.3,114,A,Action, Comedy,"Netflix, Hulu"
1406,Everybody Wants Some!!,2016,Richard Linklater,"Blake Jenner, Tyler Hoechlin, Ryan Guzman, Zoey Deutch",6.9,117,R,Comedy,Comedy,Netflix
1407,Everybody's Fine,2009,Kirk Jones,"Robert De Niro, Kate Beckinsale, Sam Rockwell, Drew Barrymore",7.1,100,PG-13,Adventure, Drama,"Amazon, Netflix, Hulu, Vudu"
1408,Everyone Says I Love You,1996,Woody Allen,"Woody Allen, Goldie Hawn, Julia Roberts, Edward Norton",6.7,101,R,Comedy," Musical,  Romance",None
1409,Everything Everywhere All at Once,2022,"Directors:Dan Kwan, Daniel Scheinert","Michelle Yeoh, Stephanie Hsu, Jamie Lee Curtis, Ke Huy Quan",8.1,139,A,Action," Adventure,  Comedy",Hulu
1410,Everything Is Illuminated,2005,Liev Schreiber,"Elijah Wood, Eugene Hutz, Boris Lyoskin, Jonathan Safran Foer",7.4,106,PG-13,Comedy, Drama,Hulu
1411,Everything Must Go,2010,Dan Rush,"Will Ferrell, Rebecca Hall, Christopher Jordan Wallace, Michael PeÃ±a",6.4,97,R,Drama,Drama,"Amazon, Netflix, Hulu, Vudu"
1412,Everything You Always Wanted to Know About Sex * But Were Afraid to Ask,1972,Woody Allen,"Woody Allen, Gene Wilder, Louise Lasser, John Carradine",6.7,88,Not Rated,Comedy,Comedy,"Vudu, Netflix"
1413,"Everything, Everything",2017,Stella Meghie,"Amandla Stenberg, Nick Robinson, Anika Noni Rose, Ana de la Reguera",6.3,96,UA,Drama, Romance,"Amazon, Netflix, Hulu, Vudu"
1414,Evil Dead II,1987,Sam Raimi,"Bruce Campbell, Sarah Berry, Dan Hicks, Kassie Wesley DePaiva",7.7,84,A,Comedy, Horror,Vudu
1415,Evita,1996,Alan Parker,"Madonna, Jonathan Pryce, Antonio Banderas, Jimmy Nail",6.3,135,U,Biography," Drama,  History","Hulu, Amazon"
1416,Evolution,2001,Ivan Reitman,"David Duchovny, Orlando Jones, Julianne Moore, Seann William Scott",6.1,101,UA,Comedy, Sci-Fi,None
1417,Ex Machina,2014,Alex Garland,"Alicia Vikander, Domhnall Gleeson, Oscar Isaac, Sonoya Mizuno",7.7,108,UA,Drama," Sci-Fi,  Thriller",Hulu
1418,Exam,2009,Stuart Hazeldine,"Adar Beck, Gemma Chan, Nathalie Cox, John Lloyd Fillingham",6.8,101,Not Rated,Crime," Horror,  Mystery",None
1419,Excalibur,1981,John Boorman,"Nigel Terry, Helen Mirren, Nicholas Clay, Cherie Lunghi",7.3,140,A,Adventure," Drama,  Fantasy","Hulu, Amazon"
1420,Executive Decision,1996,Stuart Baird,"Kurt Russell, Halle Berry, John Leguizamo, Oliver Platt",6.5,133,U,Action," Adventure,  Thriller","Netflix, Hulu"
1421,eXistenZ,1999,David Cronenberg,"Jude Law, Jennifer Jason Leigh, Ian Holm, Willem Dafoe",6.8,97,Not Rated,Horror," Mystery,  Sci-Fi","Amazon, Netflix, Hulu, Vudu"
1422,Exit Wounds,2001,Andrzej Bartkowiak,"Steven Seagal, DMX, Isaiah Washington, Anthony Anderson",5.6,101,R,Action," Crime,  Thriller",None
1423,Exodus: Gods and Kings,2014,Ridley Scott,"Christian Bale, Joel Edgerton, Ben Kingsley, Sigourney Weaver",6,150,UA,Action," Adventure,  Drama","Netflix, Hulu"
1424,Exorcist: The Beginning,2004,Renny Harlin,"Stellan SkarsgÃ¥rd, Izabella Scorupco, James D'Arcy, Remy Sweeney",5.1,114,A,Horror," Mystery,  Thriller",Netflix
1425,Extinction,2018,Ben Young,"Michael PeÃ±a, Lizzy Caplan, Amelia Crouch, Erica Tremblay",5.8,95,16,Action," Drama,  Sci-Fi","Netflix, Hulu"
1426,Extract,2009,Mike Judge,"Jason Bateman, Kristen Wiig, Ben Affleck, Mila Kunis",6.1,92,R,Comedy," Crime,  Romance","Netflix, Vudu"
1427,Extraction,2020,Sam Hargrave,"Chris Hemsworth, Bryon Lerum, Ryder Lerum, Rudhraksh Jaiswal",6.7,116,18,Action, Thriller,"Netflix, Hulu"
1428,Extremely Loud & Incredibly Close,2011,Stephen Daldry,"Thomas Horn, Tom Hanks, Sandra Bullock, Max von Sydow",6.9,129,PG-13,Adventure," Drama,  Mystery","Hulu, Amazon"
1429,"Extremely Wicked, Shockingly Evil and Vile",2019,Joe Berlinger,"Lily Collins, Zac Efron, Angela Sarafyan, Sydney Vollmer",6.7,110,R,Biography," Crime,  Drama",Hulu
1430,Eye in the Sky,2015,Gavin Hood,"Helen Mirren, Aaron Paul, Alan Rickman, Barkhad Abdi",7.3,102,UA,Action," Drama,  Thriller",Hulu
1431,Eyes Wide Shut,1999,Stanley Kubrick,"Tom Cruise, Nicole Kidman, Todd Field, Sydney Pollack",7.5,159,18,Drama," Mystery,  Thriller","Amazon, Netflix, Hulu"
1432,F9,2021,Justin Lin,"Vin Diesel, Michelle Rodriguez, Jordana Brewster, Tyrese Gibson",5.2,143,UA,Action," Crime,  Thriller",Youtube
1433,Fa Yeung Nin Wah,2000,Kar-Wai Wong,"Tony Chiu-Wai Leung, Maggie Cheung, Siu Ping-Lam, Tung Cho 'Joe' Cheung",8.1,98,U,Drama, Romance,"Amazon, Netflix, Hulu, Vudu"
1434,Face/Off,1997,John Woo,"John Travolta, Nicolas Cage, Joan Allen, Alessandro Nivola",7.3,138,UA,Action," Crime,  Sci-Fi",Hulu
1435,Fack ju GÃ¶hte,2013,Bora Dagtekin,"Elyas M'Barek, Karoline Herfurth, Katja Riemann, Jana Pallaske",6.9,119,Not Rated,Comedy,Comedy,"Netflix, Amazon"
1436,Fahrenheit 451,1966,FranÃ§ois Truffaut,"Oskar Werner, Julie Christie, Cyril Cusack, Anton Diffring",7.2,112,U,Drama, Sci-Fi,Netflix
1437,Failure to Launch,2006,Tom Dey,"Matthew McConaughey, Sarah Jessica Parker, Kathy Bates, Terry Bradshaw",5.6,97,U,Comedy, Romance,"Amazon, Netflix, Hulu, Vudu"
1438,Fainaru fantajÃ® sebun adobento chirudoren,2005,"Directors:Tetsuya Nomura, Takeshi Nozue","Takahiro Sakurai, Ayumi Ito, ShÃ´tarÃ´ Morikubo, Maaya Sakamoto",7.2,101,U,Animation," Action,  Adventure",Hulu
1439,Fair Game,2010,Doug Liman,"Naomi Watts, Sean Penn, Sonya Davison, Vanessa Chong",6.8,108,(Banned),Biography," Drama,  Thriller",Amazon
1440,Fallen,1998,Gregory Hoblit,"Denzel Washington, John Goodman, Donald Sutherland, Embeth Davidtz",7,124,A,Action," Crime,  Drama","Netflix, Hulu"
1441,Falling Down,1993,Joel Schumacher,"Michael Douglas, Robert Duvall, Barbara Hershey, Rachel Ticotin",7.6,113,UA,Action," Crime,  Drama",Hulu
1442,Fan,2016,Maneesh Sharma,"Shah Rukh Khan, Shriya Pilgaonkar, Sayani Gupta, Waluscha De Sousa",6.9,142,UA,Action," Drama,  Thriller","Netflix, Hulu"
1443,Fanaa,2006,Kunal Kohli,"Aamir Khan, Kajol, Rishi Kapoor, Tabu",7.1,168,U,Action," Drama,  Romance","Netflix, Hulu"
1444,Fanboys,2009,Kyle Newman,"Dan Fogler, Jay Baruchel, Kristen Bell, Sam Huntington",6.5,120,PG-13,Adventure," Comedy,  Crime","Netflix, Amazon"
1445,Fanny och Alexander,1982,Ingmar Bergman,"Bertil Guve, Pernilla Allwin, Kristina Adolphson, BÃ¶rje Ahlstedt",8.1,188,A,Drama,Drama,Youtube
1446,Fantasia,1940,"Directors:James Algar, Samuel Armstrong, Ford Beebe Jr., Norman Ferguson, David Hand, Jim Handley, T. Hee, Wilfred Jackson, Hamilton Luske, Bill Roberts, Paul Satterfield, Ben Sharpsteen","Leopold Stokowski, Deems Taylor, The Philadelphia Orchestra, Corey Burton",7.7,125,U,Animation," Family,  Fantasy","Hulu, Amazon"
1447,Fantasia 2000,1999,"Directors:James Algar, Gaëtan Brizzi, Paul Brizzi, Hendel Butoy, Francis Glebas, Eric Goldberg, Don Hahn, Pixote Hunt","James Levine, Steve Martin, Itzhak Perlman, Quincy Jones",7.1,75,Not Rated,Animation," Family,  Fantasy","Hulu, Netflix"
1448,Fantastic Four,2005,Tim Story,"Ioan Gruffudd, Michael Chiklis, Chris Evans, Jessica Alba",5.7,106,UA,Action," Adventure,  Fantasy",Hulu
1449,Fantastic Mr. Fox,2009,Wes Anderson,"George Clooney, Meryl Streep, Bill Murray, Jason Schwartzman",7.9,87,U,Animation," Adventure,  Comedy","Vudu, Netflix"
1450,Fantasy Island,2020,Jeff Wadlow,"Michael PeÃ±a, Maggie Q, Lucy Hale, Austin Stowell",4.9,109,A,Fantasy," Horror,  Mystery",Hulu
1451,Far and Away,1992,Ron Howard,"Tom Cruise, Nicole Kidman, Thomas Gibson, Robert Prosky",6.6,140,UA,Adventure," Drama,  Romance",Youtube
